Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
02/15/2023,55013,7,Burnett County,WI,96.7,10533,68.3,10525,71.3,10324,75.3,9870,77.5,4445,95,9290,60.3,9286,62.9,519,25.6,9124,66.5,8767,68.9,4099,90.5,5783,62.2,5780,62.2,5739,62.9,5662,64.6,4807,71.8,3265,79.7,2898,60.3,2205,67.5,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,4,4,4,3,8,8,8,7,15414,14757,2027,13714,12730,4528,3186,21.6,3158,23,3130,24.6,2116,46.7
02/15/2023,29127,7,Marion County,MO,91.3,13867,48.6,13847,51.8,13614,56.3,13015,59.3,4661,89.2,12388,43.4,12377,46.3,731,15.3,12191,50.4,11646,53.1,4370,83.6,5668,45.8,5668,45.8,5648,46.3,5563,47.8,4468,59.1,2997,68.6,1820,40.7,1412,47.1,B,5,5,5,6,6,8,Non-metro,5,5,5,6,6,8,7,7,7,7,7,7,7,7,28530,26717,4778,24187,21939,5228,1523,5.7,1518,6.3,1499,6.8,980,18.7
02/15/2023,18183,7,Whitley County,IN,98.5,17878,52.6,17845,55.9,17479,60.4,16708,63.8,5991,95,16593,48.9,16579,51.9,999,17.4,16275,56.2,15580,59.5,5712,90.7,8169,49.2,8169,49.3,8125,49.9,7983,51.2,6351,61.1,4085,71.5,2819,44.4,2144,52.5,A,1,2,1,2,2,4,Metro,1,2,1,2,2,4,3,3,4,3,3,3,4,3,33964,31926,5751,28952,26175,6298,2897,9.1,2874,9.9,2838,10.8,1935,30.7
02/15/2023,17039,7,De Witt County,IL,97.9,9056,57.9,9013,61,8801,65.1,8320,67.4,2712,87.7,8502,54.4,8479,57.4,638,26.2,8296,61.3,7841,63.5,2604,84.2,4631,54.5,4629,54.6,4591,55.3,4485,57.2,3436,70.2,2089,80.2,1754,51,1244,59.6,A,2,2,1,2,2,4,Metro,2,2,1,2,2,4,4,4,4,4,4,4,4,4,15638,14779,2433,13528,12346,3092,1816,12.3,1798,13.3,1765,14.3,1094,35.4
02/15/2023,17189,7,Washington County,IL,97.9,8780,63.2,8755,66.8,8509,70.8,7989,73,2658,92.3,8303,59.8,8291,63.3,724,33.6,8065,67.1,7567,69.1,2555,88.7,4623,55.7,4623,55.8,4576,56.7,4392,58,3358,70.3,2105,82.4,1774,52.8,1300,61.8,A,2,2,2,3,3,4,Non-metro,6,6,6,7,7,8,4,4,4,4,8,8,8,8,13887,13104,2154,12023,10950,2879,1729,13.2,1712,14.2,1692,15.5,1067,37.1
02/15/2023,40131,7,Rogers County,OK,93.8,53242,57.6,53128,61,52163,66.2,49307,69.4,14776,95,45272,49,45221,51.9,3256,20.3,44440,56.4,41965,59,12908,83.8,19148,42.3,19148,42.3,19040,42.8,18573,44.3,13933,55.9,8480,65.7,6896,49.5,4853,57.2,B,5,6,5,6,6,8,Metro,1,2,1,2,2,4,7,7,7,7,3,3,3,3,92459,87096,16007,78774,71089,15402,8661,9.9,8616,10.9,8465,11.9,4795,31.1
02/15/2023,37079,7,Greene County,NC,96.8,17256,81.9,17200,85.9,16787,91.4,15906,94.2,4289,95,13986,66.4,13964,69.7,1022,32.6,13650,74.3,12942,76.7,3496,95,5280,37.8,5280,37.8,5259,38.5,5133,39.7,3359,47.6,1863,53.3,964,28.7,473,25.4,D,15,15,14,15,15,16,Non-metro,7,7,6,7,7,8,14,14,14,14,6,6,6,6,21069,20022,3138,18372,16884,3592,1719,8.6,1707,9.3,1670,9.9,645,18
02/15/2023,46117,7,Stanley County,SD,96.7,2380,76.8,2369,82.3,2307,88.9,2187,94.4,761,95,1959,63.2,1953,67.9,158,28.1,1898,73.1,1795,77.5,649,95,933,47.6,933,47.8,927,48.8,894,49.8,668,58.6,418,64.4,313,46.9,231,55.3,A,2,3,1,3,3,4,Non-metro,6,7,5,7,7,8,3,3,3,2,7,7,7,6,3098,2878,562,2596,2316,631,468,16.3,465,17.9,454,19.6,287,45.5
02/15/2023,17193,7,White County,IL,97.9,8108,59.9,8093,63.4,7979,69.1,7693,73,3124,95,7320,54.1,7311,57.3,348,15.7,7222,62.5,6963,66.1,2858,95,3625,49.5,3625,49.6,3615,50.1,3560,51.1,2960,61.1,1976,69.1,1348,45.5,1009,51.1,B,6,6,5,6,7,8,Non-metro,6,6,5,6,7,8,7,8,8,7,7,8,8,7,13537,12757,2223,11553,10534,2893,1430,11.2,1426,12.3,1408,13.4,965,33.4
02/15/2023,20145,7,Pawnee County,KS,93.9,3780,58.9,3775,61.7,3719,64.5,3587,66.9,1202,87.1,3623,56.5,3620,59.2,171,22.6,3571,61.9,3449,64.3,1158,83.9,2101,58,2101,58,2082,58.3,2033,58.9,1468,70.3,889,76.8,816,55.6,564,63.4,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,8,8,8,7,8,8,8,7,6414,6119,755,5765,5364,1380,918,15,909,15.8,884,16.5,497,36
02/15/2023,37185,7,Warren County,NC,96.8,15448,78.3,15406,81.8,14996,85.8,14256,88,5372,95,11894,60.3,11890,63.1,770,29.1,11646,66.6,11120,68.6,4241,82,4351,36.6,4351,36.6,4318,37.1,4233,38.1,3354,44.3,2133,50.3,1035,30.9,655,30.7,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,14,14,14,14,6,6,6,6,19731,18843,2643,17477,16200,5173,2073,11,2052,11.7,2012,12.4,1158,22.4
02/15/2023,56009,7,Converse County,WY,97.1,5401,39.1,5396,41.7,5331,45.9,5112,48.9,1799,75.6,4894,35.4,4893,37.8,252,10.1,4835,41.6,4641,44.4,1661,69.8,2272,46.4,2272,46.4,2265,46.8,2228,48,1786,59.8,1152,69.4,785,44,561,48.7,A,1,1,1,1,1,3,Non-metro,5,5,5,5,5,7,3,3,3,3,7,7,7,7,13822,12952,2504,11610,10448,2379,860,6.6,855,7.4,840,8,542,22.8
02/15/2023,31109,7,Lancaster County,NE,91,236964,74.3,234760,78.4,221946,81.9,203729,82.5,46746,95,220641,69.1,219504,73.3,28692,54.7,207935,76.7,190812,77.3,45256,95,134691,61,134604,61.3,131120,63.1,123902,64.9,70099,78.8,38469,85,47352,67.6,29704,77.2,B,7,7,8,7,7,8,Metro,3,3,4,3,3,4,8,8,8,8,4,4,4,4,319090,299366,52465,270955,246901,45902,64647,21.6,63226,23.3,60861,24.6,27534,60
02/15/2023,23007,7,Franklin County,ME,96.2,23273,77.1,23151,80.1,22489,84,21334,85.8,7905,95,20268,67.1,20197,69.9,1667,41.4,19598,73.2,18530,74.5,6630,95,12770,63,12766,63.2,12562,64.1,12113,65.4,9046,75.2,5479,82.6,5934,65.6,4126,75.3,B,7,7,7,7,7,8,Non-metro,7,7,7,7,7,8,8,8,8,8,8,8,8,8,30199,28887,4025,26784,24862,6856,7254,25.1,7119,26.6,6910,27.8,4189,61.1
02/15/2023,41017,7,Deschutes County,OR,97.7,158623,80.2,156991,83.6,150148,87.1,140482,88.6,42691,95,142383,72,141744,75.5,14570,49.9,136003,78.9,127174,80.2,39331,95,88205,61.9,88204,62.2,86056,63.3,81928,64.4,53969,76.2,32984,83.9,33703,62.4,22745,69,B,7,7,7,7,8,8,Metro,3,3,3,3,4,4,8,8,8,8,4,4,4,4,197692,187737,29177,172470,158560,40480,43271,23,41976,24.3,40429,25.5,20217,49.9
02/15/2023,30025,7,Fallon County,MT,95.9,1083,38.1,1081,40.7,1048,45,998,48.3,374,77.3,1003,35.2,1002,37.8,70,12,975,41.8,932,45.1,356,73.6,496,49.5,496,49.5,494,50.7,486,52.1,375,60.8,249,69.9,151,40.3,110,44.2,A,1,1,1,1,1,3,Non-metro,5,5,5,5,5,7,3,4,4,3,7,8,8,7,2846,2653,585,2330,2068,484,170,6.4,169,7.3,169,8.2,117,24.2
02/15/2023,46035,7,Davison County,SD,96.7,17062,86.3,16953,91.4,16367,95,15220,95,4825,95,13337,67.4,13286,71.6,1386,41.6,12790,76.2,11900,78.2,3867,95,6064,45.5,6056,45.6,5939,46.4,5675,47.7,4076,59.2,2568,66.4,1845,45.3,1359,52.9,B,7,7,7,7,7,8,Non-metro,7,7,7,7,7,8,7,7,7,7,7,7,7,7,19775,18550,3328,16779,15222,3782,3049,16.4,2988,17.8,2872,18.9,1663,44
02/15/2023,55111,7,Sauk County,WI,96.7,45331,70.3,45016,74.3,43123,78.5,40315,80.9,12564,95,42214,65.5,42082,69.4,4320,40,40357,73.5,37762,75.8,12096,95,27136,64.3,27131,64.5,26638,66,25577,67.7,17951,80.3,10472,86.6,12424,69.2,8301,79.3,A,3,3,3,3,3,4,Non-metro,7,7,7,7,7,8,4,4,4,4,8,8,8,8,64442,60613,10788,54918,49825,12281,15036,24.8,14790,26.9,14365,28.8,7771,63.3
02/15/2023,47177,7,Warren County,TN,97.8,19716,47.8,19684,50.7,19342,55.1,18416,58.2,6077,82.2,17567,42.6,17556,45.2,1081,15.1,17281,49.2,16475,52,5704,77.2,8385,47.7,8385,47.8,8344,48.3,8224,49.9,6394,61.4,4089,71.7,2656,41.5,1976,48.3,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,15,15,15,15,7,7,7,7,41277,38837,7168,35132,31669,7392,2497,6.4,2489,7.1,2462,7.8,1615,21.8
02/15/2023,30049,7,Lewis and Clark County,MT,95.9,49832,71.8,49305,75.4,47344,79.5,44585,81.6,13932,95,43564,62.7,43342,66.3,4144,38.4,41665,70,39198,71.8,12534,93,24751,56.8,24751,57.1,24263,58.2,23381,59.6,15882,69.6,9570,76.4,9372,59,6340,66.2,A,2,3,2,3,3,4,Non-metro,6,7,6,7,7,8,4,4,4,3,8,8,8,7,69432,65417,10805,59541,54612,13471,12021,18.4,11694,19.6,11287,20.7,5492,40.8
02/15/2023,46085,7,Lyman County,SD,96.7,3431,90.7,3412,95,3148,95,2830,95,739,95,2667,70.5,2666,77.2,429,54.8,2480,81.8,2237,83.8,599,95,1079,40.5,1079,40.5,1063,42.9,1007,45,675,54.8,381,63.6,236,35,158,41.5,D,15,15,16,16,16,16,Non-metro,7,7,8,8,8,8,15,15,15,14,7,7,7,6,3781,3453,783,3032,2670,612,404,11.7,398,13.1,389,14.6,195,31.9
02/15/2023,29111,7,Lewis County,MO,91.3,4298,44,4297,46.7,4279,51,4176,54.8,1701,92.7,3487,35.7,3486,37.9,102,6.5,3473,41.4,3384,44.4,1421,77.4,1489,42.7,1489,42.7,1487,42.8,1479,43.7,1226,52.7,827,58.2,483,39.4,379,45.8,B,5,5,5,5,5,7,Non-metro,5,5,5,5,5,7,7,7,7,6,7,7,7,6,9776,9193,1576,8388,7617,1835,546,5.9,546,6.5,543,7.1,386,21
02/15/2023,18027,7,Daviess County,IN,98.5,12478,37.4,12458,40.7,12266,45.8,11707,49.8,3835,74.5,11423,34.3,11415,37.3,637,9,11266,42.1,10778,45.9,3662,71.1,5142,45,5142,45,5121,45.5,5035,46.7,4012,59.9,2554,69.7,1663,41.5,1230,48.2,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,11,11,11,11,7,7,7,7,33351,30603,7099,26774,23504,5147,1673,5.5,1664,6.2,1646,7,1090,21.2
02/15/2023,36027,7,Dutchess County,NY,97.5,243883,82.9,242394,86.4,233660,89.8,217753,91,57540,95,215580,73.3,214739,76.5,22032,53.3,206943,79.6,192707,80.5,50895,95,120147,55.7,120137,55.9,118287,57.2,112975,58.6,72658,68.3,37962,74.6,37476,51.6,23125,60.9,B,7,7,8,7,8,8,Metro,3,3,4,3,4,4,8,8,8,7,4,4,4,3,294218,280657,41329,260074,239328,53399,53154,18.9,52294,20.1,50739,21.2,24071,45.1
02/15/2023,54031,7,Hardy County,WV,97.1,8922,64.8,8900,68.3,8750,73.3,8372,76.4,2891,93.4,8039,58.4,8027,61.6,453,21.7,7910,66.3,7574,69.2,2690,86.9,3747,46.6,3747,46.7,3741,47.3,3675,48.5,2937,58.8,1808,67.2,1235,42,893,49.4,B,6,6,5,7,7,8,Non-metro,6,6,5,7,7,8,7,7,7,7,7,7,7,7,13776,13039,2088,11931,10951,3096,1257,9.6,1253,10.5,1237,11.3,770,24.9
02/15/2023,29109,7,Lawrence County,MO,91.3,17233,44.9,17216,48.2,16929,52.8,16013,55.9,5455,77.1,15121,39.4,15108,42.3,1012,14.3,14885,46.5,14096,49.2,4931,69.7,6585,43.5,6584,43.6,6558,44.1,6442,45.7,5091,58,3257,66.1,2346,46.1,1699,52.2,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,15,15,15,15,7,7,7,7,38355,35753,7100,32040,28653,7075,2855,8,2847,8.9,2822,9.8,1757,24.8
02/15/2023,04001,7,Apache County,AZ,98.1,95932,95,94626,95,85655,95,73900,95,16249,95,79892,95,79546,95,17816,95,72191,95,61730,95,14246,95,43919,55,43897,55.2,42021,58.2,36970,59.9,21654,69.7,10741,75.4,11105,51.3,6117,57,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,71887,67054,14592,59355,52462,11334,17300,25.8,16189,27.3,14390,27.4,4850,42.8
02/15/2023,13077,7,Coweta County,GA,88.8,77714,52.3,77555,55.5,75696,60.1,70869,62.9,18417,86.9,68520,46.1,68460,49,5446,20.2,67001,53.2,63014,55.9,16905,79.8,30884,45.1,30881,45.1,30674,45.8,29850,47.4,21332,58.5,11599,68.6,9346,43.8,5942,51.2,B,5,5,5,6,6,7,Metro,1,1,1,2,2,3,7,7,7,7,3,3,3,3,148509,139760,27005,125910,112755,21189,11674,8.4,11538,9.2,11285,10,5707,26.9
02/15/2023,18131,7,Pulaski County,IN,98.5,6375,51.6,6363,54.4,6249,58.6,5892,61.3,2214,89.2,5830,47.2,5822,49.7,402,19.3,5728,53.7,5420,56.4,2104,84.8,3112,53.4,3111,53.4,3093,54,3006,55.5,2429,64.8,1536,73,1044,43,752,49,B,5,5,5,6,6,8,Non-metro,5,5,5,6,6,8,8,8,8,7,8,8,8,7,12353,11703,2087,10666,9616,2481,1054,9,1049,9.8,1039,10.8,676,27.2
02/15/2023,72135,7,Toa Alta Municipio,PR,97.8,54098,75.1,53980,77.6,50537,78.7,45984,78.7,9229,85.6,50625,70.3,50597,72.8,7267,65.3,47599,74.1,43330,74.2,8640,80.2,33673,66.5,33670,66.5,33434,70.2,30538,70.5,15904,77.3,6803,78.7,6264,39.4,3177,46.7,A,3,3,4,3,3,4,Metro,3,3,4,3,3,4,4,4,4,3,4,4,4,3,72025,69524,11128,64235,58396,10779,5440,7.8,5374,8.4,5244,9,2140,19.9
02/15/2023,42065,7,Jefferson County,PA,94.9,24084,55.5,24057,58.7,23667,63.3,22795,66.6,8897,95,21787,50.2,21769,53.1,1107,16.3,21437,57.3,20662,60.4,8220,88,10726,49.2,10725,49.3,10698,49.9,10530,51,8408,60,5467,66.5,3771,44.9,2762,50.5,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,7,7,8,7,7,7,8,7,43425,41012,6803,37402,34209,9343,4379,10.7,4364,11.7,4317,12.6,2789,29.9
02/15/2023,20161,7,Riley County,KS,93.9,34557,46.6,34199,48.7,32308,49.3,29944,48.2,7076,95,30795,41.5,30560,43.5,3752,46.3,28944,44.1,26808,43.2,6660,91.5,19072,61.9,19046,62.3,18599,64.3,17599,65.6,9938,80,5905,88.7,6896,69.4,4582,77.6,C,9,9,11,9,9,12,Metro,1,1,3,1,1,4,12,12,12,12,4,4,4,4,74232,70209,8096,65597,62113,7282,10200,14.5,9957,15.2,9567,15.4,4242,58.3
02/15/2023,13307,7,Webster County,GA,88.8,1314,50.4,1313,52.9,1283,55.2,1233,58.1,386,62.4,1169,44.8,1169,47.1,67,18.7,1143,49.2,1102,51.9,362,58.5,558,47.7,558,47.7,557,48.7,551,50,442,62.2,263,72.7,168,38,119,45.2,D,13,13,13,13,14,14,Non-metro,5,5,5,5,6,6,15,15,16,15,7,7,8,7,2607,2483,359,2325,2124,619,128,5.2,126,5.4,124,5.8,73,11.8
02/15/2023,54097,7,Upshur County,WV,97.1,13725,56.8,13687,59.6,13450,64,12779,66.3,4513,89,12481,51.6,12464,54.3,801,21.6,12264,58.4,11663,60.5,4252,83.9,6380,51.1,6380,51.2,6334,51.6,6217,53.3,4720,64.1,2979,70.1,2280,48.3,1674,56.2,C,10,10,9,10,10,12,Non-metro,6,6,5,6,6,8,12,12,12,11,8,8,8,7,24176,22975,3701,21008,19274,5069,2468,10.7,2448,11.7,2418,12.5,1501,29.6
02/15/2023,29181,7,Ripley County,MO,91.3,4806,36.2,4805,38.4,4762,42.3,4605,44.9,1813,65.5,4062,30.6,4060,32.4,153,6.7,4033,35.9,3907,38.1,1631,58.9,1753,43.2,1753,43.2,1751,43.4,1740,44.5,1502,54.8,1036,63.5,755,50.3,571,55.1,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,11,11,11,10,7,7,7,6,13288,12527,2267,11245,10260,2770,720,5.7,719,6.4,716,7,479,17.3
02/15/2023,17043,7,DuPage County,IL,97.9,793917,86,783805,90.2,734908,93.1,672933,94.1,154382,95,735099,79.6,728615,83.8,103711,67.4,683260,86.6,624904,87.4,145638,95,454931,61.9,454685,62.4,441928,64.7,416451,66.6,245870,78.2,126578,86.9,156381,63.6,92744,73.3,A,3,4,4,4,4,4,Metro,3,4,4,4,4,4,4,4,4,4,4,4,4,4,922921,869134,153791,789146,715343,148998,219943,25.3,213113,27,204339,28.6,87305,58.6
02/15/2023,37071,7,Gaston County,NC,96.8,166637,74.2,166193,78.7,161712,84.3,152779,87.7,45700,95,123998,55.2,123804,58.6,10199,27.6,120508,62.9,113605,65.2,34337,93.7,35367,28.5,35367,28.6,35011,29.1,33913,29.9,24606,36.7,14341,41.8,7668,31.2,5043,35.2,C,10,10,9,10,11,12,Metro,2,2,1,2,3,4,9,9,9,9,1,1,1,1,224529,211171,36895,191721,174276,36651,21053,10,20797,10.8,20353,11.7,10362,28.3
02/15/2023,72143,7,Vega Alta Municipio,PR,97.8,28119,78,28078,80.9,26211,81.5,23827,82.1,5690,82.5,25781,71.5,25770,74.3,3800,66.8,24151,75.1,21970,75.7,5272,76.5,16372,63.5,16372,63.5,16297,67.5,14970,68.1,8210,75.3,4135,78.4,2884,35.1,1718,41.5,D,15,15,16,15,15,15,Metro,3,3,4,3,3,3,16,16,16,15,4,4,4,3,36061,34696,5687,32161,29009,6893,2418,7,2405,7.5,2347,8.1,1158,16.8
02/15/2023,06003,7,Alpine County,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,NA,NA,NA,NA,NA,NA,Non-metro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129,1080,151,1013,929,298,NA,NA,NA,NA,NA,NA,NA,NA
02/15/2023,18087,7,LaGrange County,IN,98.5,10146,25.6,10138,28.1,9979,32,9562,35.7,3788,69,9260,23.4,9259,25.7,462,5,9151,29.3,8797,32.8,3563,64.9,4291,46.3,4291,46.3,4271,46.7,4220,48,3516,55.8,2290,64.3,1375,39.1,1037,45.3,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,7,7,7,6,7,7,7,6,39614,36081,9277,31186,26804,5489,1427,4,1415,4.5,1404,5.2,975,17.8
02/15/2023,45039,7,Fairfield County,SC,93,17987,80.5,17916,84.1,17316,88,16020,88.5,5193,95,15128,67.7,15111,71,1484,46.5,14702,74.7,13627,75.3,4513,90,7254,48,7253,48,7195,48.9,6958,51.1,5597,61.6,3237,71.7,2467,44.1,1636,50.5,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,22347,21297,3189,19685,18108,5013,2730,12.8,2702,13.7,2657,14.7,1566,31.2
02/15/2023,51005,7,Alleghany County,VA,78.2,7185,48.4,7176,50.5,7147,54.2,6905,56.8,2732,72.2,5926,39.9,5921,41.7,198,9.6,5901,44.8,5723,47.1,2333,61.6,494,8.3,492,8.3,490,8.3,483,8.4,379,9.4,248,10.6,205,54.1,150,60.5,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,5,5,5,5,5,5,5,5,14860,14210,2064,13176,12146,3785,255,1.8,254,1.9,252,2.1,166,4.4
02/15/2023,17057,7,Fulton County,IL,97.9,21383,62.3,21325,65.3,20774,69,19708,71.2,6596,90.6,20148,58.7,20109,61.5,1530,30.5,19593,65.1,18579,67.2,6333,87,11666,57.9,11662,58,11563,59,11275,60.7,8289,73.1,5172,81.7,4579,55.2,3341,64.6,A,2,2,2,3,3,4,Non-metro,6,6,6,7,7,8,4,4,4,4,8,8,8,8,34340,32674,5011,30104,27663,7278,4939,15.1,4887,16.2,4821,17.4,3053,41.9
02/15/2023,26037,7,Clinton County,MI,94.2,47560,59.8,NA,NA,NA,NA,NA,NA,NA,NA,47300,59.4,47119,62.6,4373,33.1,46019,67.2,42746,68.9,12060,86.8,30767,65,30753,65.3,30008,65.2,28510,66.7,18170,76.7,10215,84.7,8191,45.1,5297,51.9,A,2,2,2,3,3,4,Metro,2,2,2,3,3,4,4,4,4,4,4,4,4,4,79595,75233,13228,68471,62005,13894,9110,12.1,8785,12.8,8335,13.4,3480,25
02/15/2023,48327,7,Menard County,TX,98.9,1240,58,1238,60.3,1214,64.5,1162,66.3,515,73.7,1129,52.8,1129,55,69,22.9,1107,58.9,1060,60.5,489,70,559,49.5,559,49.5,557,50.3,554,52.3,475,60.4,345,70.6,163,34.3,133,38.6,D,14,14,13,14,14,15,Non-metro,6,6,5,6,6,7,15,16,16,15,7,8,8,7,2138,2053,301,1881,1752,699,133,6.5,130,6.9,128,7.3,86,12.3
02/15/2023,48345,7,Motley County,TX,98.9,467,38.9,467,40.9,465,43.8,459,47.7,274,74.5,340,28.3,340,29.8,4,2.2,339,32,336,34.9,213,57.9,157,46.2,157,46.2,157,46.3,156,46.4,146,52.3,121,56.8,50,34.2,41,33.9,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,7,7,7,6,7,7,7,6,1200,1141,178,1061,963,368,49,4.3,49,4.6,48,5,38,10.3
02/15/2023,31177,7,Washington County,NE,91,12646,61,12555,64.1,11966,68.1,11072,70.4,3449,89.3,12051,58.1,12000,61.3,1363,35.3,11468,65.3,10637,67.7,3376,87.4,7555,62.7,7551,62.9,7416,64.7,7085,66.6,4994,77.5,2906,86.1,3085,61.8,2083,71.7,A,2,2,2,3,3,4,Metro,2,2,2,3,3,4,4,4,4,4,4,4,4,4,20729,19581,3858,17563,15723,3863,3663,18.7,3596,20.5,3487,22.2,1949,50.5
02/15/2023,48457,7,Tyler County,TX,98.9,8958,41.3,8949,43.4,8854,46.7,8586,49.1,3142,64.2,8003,36.9,8000,38.8,305,9.8,7928,41.8,7695,44,2874,58.7,3648,45.6,3648,45.6,3644,46,3624,47.1,2851,56.4,1863,64.8,1086,38.1,814,43.7,D,13,13,13,13,13,14,Non-metro,5,5,5,5,5,6,15,15,15,14,7,7,7,6,21672,20617,3118,18962,17499,4895,923,4.5,920,4.9,908,5.2,642,13.1
02/15/2023,27117,7,Pipestone County,MN,94.7,5584,61.2,5561,65.6,5382,71.4,5044,74.8,1894,95,5208,57.1,5202,61.4,463,26.7,5052,67,4739,70.3,1841,95,2907,55.8,2905,55.8,2880,57,2803,59.1,2216,70.6,1453,78.9,1279,57.7,966,66.5,B,6,6,5,7,7,8,Non-metro,6,6,5,7,7,8,8,8,8,7,8,8,8,7,9126,8477,1734,7538,6743,1894,1386,16.4,1375,18.2,1349,20,874,46.1
02/15/2023,47171,7,Unicoi County,TN,97.8,11202,62.6,11178,65.5,11003,69.6,10502,72.1,3782,90.8,9957,55.7,9945,58.3,546,21.8,9810,62.1,9399,64.5,3529,84.8,4900,49.2,4899,49.3,4873,49.7,4798,51,3780,60.9,2403,68.1,1710,45.2,1234,51.4,C,10,10,9,10,10,12,Metro,2,2,1,2,2,4,11,11,12,11,3,3,4,3,17883,17070,2502,15799,14568,4164,1752,10.3,1743,11,1723,11.8,997,23.9
02/15/2023,48203,7,Harrison County,TX,98.9,31272,47,31238,50,30658,54.8,28781,57.6,9133,78.7,27362,41.1,27354,43.8,2053,16.4,26906,48.1,25301,50.6,8237,71,10390,38,10389,38,10357,38.5,10222,40.4,8319,53,5230,63.5,3264,39.2,2347,44.9,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,14,14,15,14,6,6,7,6,66553,62464,12497,55897,49967,11607,3597,5.8,3583,6.4,3525,7.1,2288,19.7
02/15/2023,48429,7,Stephens County,TX,98.9,3912,41.8,3907,44.2,3858,47.9,3755,51.4,1357,71.8,3480,37.2,3477,39.3,126,8.2,3436,42.6,3351,45.8,1263,66.8,1326,38.1,1326,38.1,1322,38.5,1312,39.2,1055,49,748,59.2,360,34.1,266,35.6,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,14,14,14,14,6,6,6,6,9366,8840,1531,8059,7309,1890,364,4.1,360,4.5,353,4.8,238,12.6
