transcript	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0081666	0	0	0	0.00152944	0	0
FBtr0300207	1	0	0	0	0	0
FBtr0083887	0	0	0	1	0	0
FBtr0329849	0	0	2.18582	8.9547	2.21338	0
FBtr0329851	42.5741	0	15.5923	9.45232e-6	12.6527	11.7211
FBtr0112636	18.4259	40	20.2219	63.0453	11.134	20.2789
FBtr0329850	0	0	0	0	0	0
FBtr0080112	226	137	184	330	124	161
FBtr0085475	0	0	1.92338e-5	0	0	0
FBtr0333821	0	0	14.8199	0	24.3826	6.92937e-7
FBtr0306104	0	9.48972	4.62906	0	0	0
FBtr0310267	37.2	49.0705	95.0423	96.8834	63.1897	63.6583
FBtr0330296	0	22.6794	0	20.318	0	29.2721
FBtr0333820	334.8	60.081	102.509	151.481	56.4276	25.7975
FBtr0085474	0	22.6794	0	20.318	0	29.2721
FBtr0085515	1	0	0	0	0	0
FBtr0071880	1	0	0	0	0	0
FBtr0339941	0	0	0	0	0	0
FBtr0346147	12.4866	2.54344	2.52841	11	0	2.54789
FBtr0085700	2.51342	1.45656	0.471589	0	0	0.45211
FBtr0078281	21	5	9	11	5	3
FBtr0303028	125.086	83.9997	87.995	125.086	50.7718	96
FBtr0082635	90.9138	2.86272e-4	0.00497698	84.9138	20.2282	0
FBtr0086813	0	0	0	21.4994	0	0
FBtr0340281	2	6	9	0.500631	15	19
FBtr0345472	0	0	0	0	0	0
FBtr0082364	929	511.077	618	1282	553	660
FBtr0112480	0	0	0	1	0	0
FBtr0088157	0	1	0	1	0	0
FBtr0080830	38	2.00382	1.00169	15	2.00454	4
FBtr0306287	0	0	0	0	0	0
FBtr0343229	0	0	0	0	0	0
FBtr0079994	570	143	155	461	172	172
FBtr0333628	2093.68	486.674	485.705	2373.84	548.68	454.296
FBtr0300986	0	1	0	0	1	0
FBtr0075468	1	0	0	0	0	1
FBtr0289998	0	0	0	1.7786	0	1
FBtr0309180	0	0	0	0	0	0
FBtr0085168	0	0	0	0	0	0
FBtr0309179	1	0	0	2.2214	0	0
FBtr0076706	1359	564	676	1340	525	529
FBtr0087350	434	210	284	436	183	199
FBtr0072177	707.085	192.575	260.682	785.933	176.137	176.408
FBtr0343335	53.8453	28.7566	27.8129	58.2068	28.941	38.7501
FBtr0343334	24.0693	24.6683	18.505	33.8599	12.9221	26.842
FBtr0300858	4.5	2.5	1.5	4	2.5	1.5
FBtr0085481	39	11.1889	14.4577	17	10.1583	15.3193
FBtr0340092	64	27	50.2714	45	38	22.9238
FBtr0300708	0	0	0	0	0	0.0762015
FBtr0112487	0	0	0	0	0	0
FBtr0073059	0	0	0	0	0	1
FBtr0335271	0	0	0	0	0	0
FBtr0086045	0	0	0	0	0	0
FBtr0331965	0	0	0	0	0	0
FBtr0306570	0	0	0	0	0	0
FBtr0306571	0	0	1.61841e-5	4.79663e-6	0	2
FBtr0113082	2.74162	0	0	0	0	0
FBtr0306568	0	0	0	0	0	0
FBtr0331964	0	0	0	0	0	0
FBtr0113083	0	1	0	0	0	0
FBtr0306572	0	0	0	0	0	0
FBtr0087337	0	0	0	0	0	0
FBtr0331963	0	0	3.99998	3	0	0
FBtr0306569	1.25838	0	0	0	1	0
FBtr0306573	0	0	0	0	0	0
FBtr0300777	0	0	0	0	0	0
FBtr0113359	0	0	0	0	0	0
FBtr0075039	25.7798	14	25	115.512	58	40
FBtr0332650	1.87549	0	0	0.0617379	0	0
FBtr0332649	35.3447	0	0	1.42646	0	0
FBtr0082312	6	2	1	5	2	3
FBtr0084755	311	191	234	340	124	162
FBtr0082994	0	0	0	0	0	0
FBtr0112493	0	0	0	0	0	0
FBtr0076613	2	1	4	0	1	1
FBtr0076074	0	0	0	0	0	0
FBtr0085401	20.9275	30	32	58	23	24
FBtr0332431	43.0725	0	0	0	0	0
FBtr0088075	11.8583	2.12555	5.04276	12.5672	10.2089	6.14707
FBtr0300127	1813	574	696	1491	462	564
FBtr0084108	492	319	366	645	309	363
FBtr0100344	0	0	0	0	0	0.528384
FBtr0301563	0	0	0	7.47248	0	0
FBtr0100345	5.79475	4	3	11.5275	4.93036	0
FBtr0100346	0	0	0	0	0	2.47162
FBtr0089327	0	0	0	0	0	0
FBtr0089328	0	0	0	0	0	0
FBtr0100342	2.34373	0	0	0	2.06964	0
FBtr0071800	466	206	250	460	188	234
FBtr0087649	0	0	0	0	0	0
FBtr0332255	0	0	0	0	0	0
FBtr0111000	460.575	1.82142e-4	89.1493	367.63	0.302777	1.74444
FBtr0343763	1.73082	250.661	381.535	186.943	229.802	328.441
FBtr0343764	2.9917e-4	62.788	6.34494e-5	2.46612	130.174	64.2353
FBtr0074388	921.975	308.551	232.316	976.295	427.721	231.579
FBtr0302947	100.798	56.4667	128.978	48.0591	6.20831e-5	179
FBtr0078271	492.202	160.533	216.022	388.941	133	8.12565e-5
FBtr0089076	263.772	136.786	273.283	359.525	196.54	140.791
FBtr0089077	402.793	50.9172	50.0953	188.998	98.0565	49.399
FBtr0089075	1519.43	325.296	170.622	1193.48	218.403	307.81
FBtr0083405	19	11	8	36	22	21
FBtr0089610	334.398	339.874	407.887	374.976	361.006	340.057
FBtr0345926	0	7.46485	0	0	0	0
FBtr0345925	0	0	0	0	0	0
FBtr0086694	141.171	83.4337	100.613	105.849	72.4801	98.6665
FBtr0299805	59.7423	10.5481	14.9481	65.3313	5.86053	9.97117
FBtr0070160	97	79	81	94	59	59
FBtr0344755	311.198	39.369	55.6105	132.208	57.8356	29.0603
FBtr0290310	3081.8	762.631	842.389	3068.79	729.164	905.94
FBtr0086811	0	0	0	0	0	0
FBtr0085436	147.976	130.617	149.937	145.282	120.751	98.8566
FBtr0334339	179.168	20.5064	30.2902	130.005	44.3468	21.277
FBtr0301564	0	0	0	0	0	0
FBtr0077557	0	2.00174	0	1.00016	0	1.00432
FBtr0082756	2	0	0	0	0	0
FBtr0335458	0	0	0	0	0	0
FBtr0070776	12	9	9	10	5	6
FBtr0300614	1.9757	0	0	0.991102	0	0
FBtr0300064	8.52471e-4	0	0	2.49776e-4	0	0
FBtr0300065	0.0234515	0	0	0.00864849	0	0
FBtr0306323	0	0	0	0	0	0
FBtr0310579	0	0	0	0	0	0
FBtr0300582	33	6	6	17	6	3
FBtr0081639	53825.9	35730.5	43553.8	38447.5	21640.3	23859.9
FBtr0079750	479	187	252	480	169	181
FBtr0079858	3422.82	1916	2132.34	3883.16	2064.41	2148.39
FBtr0079857	69.1779	0	13.6602	37.838	13.5927	27.6128
FBtr0084583	146	58	63	89	36	58.0872
FBtr0075894	33	9	12	27	17	13
FBtr0301099	0	14.2232	33.9038	17.1666	34.6835	22.2175
FBtr0332388	10.1013	0	0	42.864	7.19997	0
FBtr0301100	0.0390549	0.00916045	0.00601764	93.9571	0	0.0129589
FBtr0332389	71.871	19.7676	13.1656	0.0122506	32.1166	19.7695
FBtr0079950	56.9442	7.76556	0	20.1482	11.6905	12.0294
FBtr0079949	225.056	91.2344	129	256.852	97.3095	87.9706
FBtr0299993	17.9326	12.2268	0	29.4596	16.4737	10.8503
FBtr0299992	230.801	102.33	126.75	234.155	82.8948	102.862
FBtr0084730	0	0	0	1	0	0
FBtr0336935	1	0	1	1	1	0
FBtr0088474	0	0	0	0	0	0
FBtr0343913	0	0	0	0	0	0
FBtr0332160	0	0	0	0	0	0
FBtr0346517	1	0	0	1	1	0
FBtr0333155	6.24935e-7	9.07173	0	0.0015111	0	0
FBtr0333154	170.98	42.7489	21.6474	102.707	58.6519	38.1419
FBtr0346131	94.6194	76.1794	102.211	119.292	62.3481	61.8581
FBtr0333156	57.4004	2.8602e-8	28.1419	0	0	0
FBtr0331707	163.324	82.5463	36.1564	91.0963	93.1281	0
FBtr0083456	1531.59	998.228	1186.05	2388.62	1146.24	1163.85
FBtr0331706	122.089	49.2254	57.7895	159.281	59.6344	49.1487
FBtr0310656	3	2	2	0	0	0
FBtr0304002	0	0	0	0	0	0
FBtr0300441	0	0	0	1	0	1.00885
FBtr0302155	0	2.95833	20.5552	19.6462	4.28007	4.20843
FBtr0299686	0	0	0	0	0	0
FBtr0345444	0	0	0	1.5	1	0
FBtr0299687	0	0	0	0	0	0
FBtr0072984	967	602	715	1117	628	594
FBtr0088247	286	119	138	287	142	136
FBtr0073223	10	10	10	12	10	10
FBtr0088217	456.897	289.275	315.973	434.132	277.991	283.127
FBtr0088216	193.411	0	7.83836	4.10807e-7	0	0
FBtr0113064	42.5231	0.446877	20.3379	26.6403	0	28.6744
FBtr0339465	17.5982	3.69462	6.61927	26.5183	8.21965	9.95443
FBtr0088218	29.1446	13.5832	15.2518	42.3076	16.7895	0
FBtr0088219	360.426	0	8.9796	595.402	0	12.2443
FBtr0334595	310.503	160	211.268	265.332	149	145
FBtr0083193	78.6938	0	4.01035	49.5255	0	0
FBtr0080688	0	0	0	0	1	0
FBtr0077374	428.367	257.175	36.3939	606.507	219.239	73.707
FBtr0344797	0	0	0	0	0	0
FBtr0321268	0	0	0	0	0	0
FBtr0084201	0	0	0	0	0	0
FBtr0301190	0	2	0	1	0	2
FBtr0340490	15	3	5	17	6	12
FBtr0074860	0	0	0	0	0	0
FBtr0330098	144.594	337.723	549.642	740.977	489.498	396.398
FBtr0076396	850.406	139.277	46.3579	684.023	83.5023	83.6023
FBtr0081703	0	0	0	0	0	0
FBtr0075139	2.05235	7	4	13.0849	4	11.7298
FBtr0080803	0	1.5	0	0	1	0
FBtr0080804	1.5	0	0	2.23584	0	2.25325
FBtr0080805	0	0	3	1.52833	0	0.493509
FBtr0077397	0	10	4.79948	0	0	0
FBtr0077396	7.97727	0	0	0	0	0
FBtr0077398	0	0	0	0	0	0
FBtr0345631	0	0	0	0	0	0
FBtr0077395	0	0	8.20052	0	11	9
FBtr0336833	17.0227	0	0	17	0	0
FBtr0077400	0	0	0	0	0	0
FBtr0077399	0	0	0	0	0	0
FBtr0336834	0	0	0	0	0	0
FBtr0083358	573	285	337	551	266	323
FBtr0085857	249	91.2193	128.263	157.5	62.5	60.6901
FBtr0330114	249	91.2193	128.263	157.5	62.5	60.6901
FBtr0300545	23.7457	12.8047	13.7415	24.1186	7.42565	0
FBtr0081910	1.87914	0.998228	1.05314	1.60057	0.489027	0
FBtr0081908	0.347407	0.182705	0.190582	0.263195	0.080002	0
FBtr0081909	0.0277392	0.0143696	0.0147372	0.017634	0.00531862	18
FBtr0088717	14	2	8	6	8	4
FBtr0075320	0	0	0	1	0	0
FBtr0333627	0	0	0	0	0	0
FBtr0342667	12.5642	0	0	0	0	0
FBtr0086340	0	0	0	18.9543	0	0
FBtr0305677	0	0	0	0	0	0
FBtr0305676	9.43578	9	12	0.0457457	3	7
FBtr0076202	89	46.6126	56.1808	113	32	51.4292
FBtr0076137	0	0	0	0	0	0
FBtr0082121	737	397	453	780	333	366
FBtr0085175	2237	1121.87	1327	2562	1074.93	1067
FBtr0083529	704	382	441	818	458	444
FBtr0082760	1617	864	1240	897	402	453
FBtr0331499	3	0	2	1	1	3
FBtr0072522	663.055	54.3575	378.083	859.627	347.872	314.293
FBtr0301348	656.026	333.633	1.87062e-4	1306.71	2.90472e-6	0.00107594
FBtr0301349	1523.72	612.163	548.17	1987.51	388.229	558.827
FBtr0332101	737.808	320.419	150.88	925.769	239.835	214.739
FBtr0072521	123.143	0.386948	1.00387	20.0177	0.276245	1.46519
FBtr0332102	615.934	104.688	102.748	1227.63	280.718	235.23
FBtr0332103	0.268378	57.668	120.494	3.26767e-4	1.79894e-7	66.8728
FBtr0332104	2978.43	693.966	1001.22	2157.13	1058.85	914.546
FBtr0072523	1912.62	617.72	603.403	1556.6	797.218	307.026
FBtr0332090	2240.86	470.84	489.725	1992.31	515.309	400.773
FBtr0332089	12.7544	0	5.49225e-8	25.4931	7.76789	19.6093
FBtr0075983	1391.65	760.286	964.907	1543.77	889.259	723.453
FBtr0075982	25.7374	213.873	249.368	306.424	245.665	329.165
FBtr0301159	58	23	31	64	24	29
FBtr0305208	1.75623	0	3.16226	7.2641	6	1
FBtr0333898	0	0	0	0	0	0
FBtr0305209	0	0	0	0	0	0
FBtr0305206	0.0691663	0.216355	0.115471	0.0351259	0	0
FBtr0305201	0	0	0	0	0	0
FBtr0305202	0	0	0	0	0	0
FBtr0305203	0	0	0	0	0	0
FBtr0305205	2.60518	8.78223	4.72153	1.70191	0	0
FBtr0333899	0	0.00141141	7.45854e-4	1.80171e-4	0	0
FBtr0305207	1.56943	0	0	0	0	0
FBtr0081550	1214	583	627	1090	417	430
FBtr0330397	824.637	118.632	205.321	525.954	98.8054	110.825
FBtr0330396	1501.7	266.737	261.247	1249.94	423.788	442.62
FBtr0073747	2595.74	2699.4	3171.8	4667.03	2396.28	2137.17
FBtr0340303	1501.7	266.737	261.247	1249.94	423.788	442.62
FBtr0073748	545.225	97.4898	167.386	328.125	157.342	127.762
FBtr0091768	0	0	0	0	0	0
FBtr0301787	12.2515	0	10.1851	0.596663	0.615754	0
FBtr0081957	2.48416	0	2.71018	15.1146	10.0671	0
FBtr0113206	1.37027	0	0.104412	6.93523	0.392913	0
FBtr0347568	1063.37	28.4621	76.5028	73.1467	6.63928	5.58426
FBtr0334327	281.177	8.31824	24.8675	1178.34	70.9701	37.8699
FBtr0334328	506.069	370.378	461.247	2460.36	1330.86	1503.56
FBtr0347567	1938.63	1238.84	1391.98	148.219	126.434	223.984
FBtr0301786	6.64216	0	0.403259	0.284045	0.023449	0
FBtr0310387	0	44.286	48.2213	17.7287	0	17.2887
FBtr0310386	3204.48	2125.12	2612	4041.24	1781.62	2063.08
FBtr0337054	1144.41	13.4913	0	465.75	40.3796	0
FBtr0087184	4263	2390	3036	5161	2785	2553
FBtr0343749	0	0	2.61008e-5	0	0	0
FBtr0433517	0	3.42284	0	0	0	0
FBtr0343748	0	0.508703	0	40.5246	35.6276	0
FBtr0091522	5	1	2	5	2	1
FBtr0343019	11.7272	1022.14	1195.91	250.448	882.381	927.192
FBtr0301545	2874.13	186.302	79.5327	2099.14	212.482	266.453
FBtr0343021	4.83466	2080.46	2683.9	1002.99	1957.73	1800.2
FBtr0343020	10773	2801.16	3088.11	9854.47	2507.04	2532.86
FBtr0074616	469.352	958.934	1429.55	2048.95	1455.37	1060.29
FBtr0333400	2157.72	62.6668	145.514	1996.1	83.3438	146.432
FBtr0072831	0.283741	1175.33	1342.49	560.904	1172.66	1182.57
FBtr0083558	524	301	410	514	290	292
FBtr0071910	578.939	191.582	113.132	0.245118	342.572	349.502
FBtr0343182	276.061	166.418	276.868	867.755	55.4281	55.4977
FBtr0076701	1	0	1	1	0	0
FBtr0304888	0	0	0	0	0	0
FBtr0344569	262.354	69.8672	72.0653	322.524	102.503	43.2359
FBtr0306331	629.205	157.498	120.383	340.553	121.063	104.958
FBtr0333444	113.321	268.895	398.616	362.782	270.941	224.806
FBtr0088182	107	33	66	95	41	54
FBtr0080358	189	90	130	106	48	57
FBtr0071840	1.09396	0	14.5071	0.842085	0	19.8469
FBtr0071841	100.906	38	24.4929	84.1579	29	19.1531
FBtr0084293	185	110	105	182	91	102
FBtr0075711	0	0	0	0	0	0
FBtr0075360	2042	1246	1421	1863	950	1045
FBtr0077067	0	0	2	0	1	1
FBtr0346527	0	0	0	0	0	0
FBtr0070492	0	37.0602	0	45.0541	0	0
FBtr0070493	7.02986e-7	0.00915554	0	95.4443	20.9035	20.0728
FBtr0070491	201.684	7.00624e-8	26.2985	125.427	7.37933e-5	33.9565
FBtr0345318	118.316	82.9307	110.701	114.445	129.096	119.971
FBtr0309881	0	0	0	5.62941	0	0
FBtr0077243	1520.86	1110.35	1252.47	2037.57	920.597	1089.56
FBtr0345919	8.37664	1.79452	3.31626	5.40656	3.40334	0
FBtr0077242	0.370496	0	0	0	0	0
FBtr0305307	0	0	0	0	0	0
FBtr0343101	69.3778	24	8.9721	60.7069	0	0
FBtr0334920	3.62216	0	20.0279	51.2931	16	28
FBtr0290229	0	0	0	0	0	0
FBtr0080136	0	0	0	0	0	0
FBtr0305795	0	0	0	0	0	0
FBtr0073668	317.418	147.519	176.969	268.579	103.599	98.275
FBtr0339841	0	4.0566700000000004	0	0	26.236	39.6639
FBtr0073669	186.582	105.424	159.031	191.421	75.1652	87.0611
FBtr0303099	0	6.74708	8.81129	0	17.1415	6.64999
FBtr0087656	108.602	0	3.76038	92.4177	0	0
FBtr0084349	114.196	59.448	81.9131	145.53	20.2348	45.952
FBtr0084348	229.641	108.552	123.087	139.281	112.765	117.048
FBtr0344300	2.40177	0	0	9.09457	0	0
FBtr0088834	928.666	402.416	538.078	1119.56	356.959	353.128
FBtr0088835	198.211	29.9326	59.1802	139.342	24.4825	65.0073
FBtr0339120	300.348	218.795	288.176	79.3462	182.416	306.452
FBtr0345697	141.474	10.2096	20.3513	70.7369	6.79456	3.40657
FBtr0339119	63.0352	24.1351	18.1555	31.2138	27.3374	32.9432
FBtr0088836	0	0	0	31.5923	0	0
FBtr0088837	90.2665	144.512	196.059	326.21	176.011	65.0635
FBtr0307598	90.666	0	19.2506	58.0304	28.6328	42.9637
FBtr0112628	158.307	125.273	133.173	259.747	189.655	103.828
FBtr0307597	338.751	74.7268	99.2014	409.089	74.712	82.2088
FBtr0073243	271.809	10.7137	16.4842	167.914	17.877	13.6919
FBtr0333568	90.5317	136.325	168.785	236.162	85.8933	129.456
FBtr0302503	2650.53	1776.63	1976.53	3618.95	1672.4	1788.78
FBtr0333598	1218.25	57.0403	35.8015	97.6915	33.3915	0
FBtr0075444	662.207	78.0011	160.543	531.696	191.973	19.22
FBtr0302355	61.6715	11.9011	23.8121	12.4863	0	0
FBtr0302354	534.328	200.099	203.188	688.514	254	241
FBtr0079327	16	6	13	14	8	9
FBtr0077693	30	30	33	53	14	22
FBtr0079586	779	341	479	605	272	327
FBtr0076633	20805	14575	20424	27430	14737	18442
FBtr0305186	0	0	5.28141	0	0	0
FBtr0307085	0.0149597	15.9809	26.8517	0	0.472865	0
FBtr0082533	0	0	0	0	0	0
FBtr0307086	1.96601e-4	0	0	16.2	0	0
FBtr0330170	3.43065	21.4389	29.5991	11.5022	7.62405	9.93531
FBtr0307082	28.9358	0.829548	1.36273	0	0.0201544	0
FBtr0307087	0	0	0	0	6.07353	2.88339
FBtr0110877	3.43065	21.4389	29.5991	11.5022	7.62405	9.93531
FBtr0307083	0	0	0	0	6.14639	0
FBtr0110876	416.188	100.312	89.306	104.796	22.039	18.246
FBtr0078078	273.252	448.707	291.245	123.008	213.042	199.645
FBtr0303763	1204.26	203.876	527.809	1012.04	233.402	199.551
FBtr0112770	0	0	0	0	0	0
FBtr0333240	0	0	0	0	0	0
FBtr0308890	68.8807	0	1.29168	24.2358	0	1.29715
FBtr0081943	0	2.00227	0	0	0	0
FBtr0302489	0	0	0	0	0	1
FBtr0091710	162.664	3.694	3.56123e-7	93.9774	0.0119258	0
FBtr0114577	86.4335	112.329	237.811	94.4423	66.1803	156.802
FBtr0091711	155.765	186.536	205.27	88.244	114.606	103.878
FBtr0091709	0	27.5448	0	60.4285	0	0
FBtr0085649	0	0	0	0	0	0
FBtr0331357	0.10091	151.811	253.661	113.151	108.039	157.632
FBtr0085645	73.4685	2.50469e-7	3.80669e-7	4.24568e-5	4.78762e-8	6.59138e-7
FBtr0085647	0	0	0	0.729137	0	0
FBtr0085648	246.958	88.9479	74.3318	349.61	101.481	93.045
FBtr0085646	274.473	73.241	67.0069	324.51	97.4805	76.3235
FBtr0074383	141	51	71	151.437	76	78
FBtr0110770	0	0	0	0	0	0
FBtr0082993	4	2	3	2	2	2
FBtr0331173	765.078	797.01	977.567	1993.93	877.676	895.824
FBtr0333265	87.7652	16.0261	28.0065	123.669	20.018	8.01637
FBtr0075423	1654.16	149.963	198.427	718.398	291.306	208.16
FBtr0088428	3748	1673	2057	4103	1688	1725
FBtr0085814	0	1	0	0	0	0
FBtr0078925	342	165	170	372	122	162
FBtr0300902	18	0	4	5	1	3
FBtr0087840	255	100	126	203	96	129
FBtr0088924	519	215	277	585	212	235
FBtr0333825	537.991	126.777	133.472	321.397	154.739	133.924
FBtr0082185	479.894	308.223	330.528	675.547	216.261	264.076
FBtr0333824	27.1143	0	0	0	0	0
FBtr0309869	0	2	0	2.4681	0	0
FBtr0078477	7	0	4	7.5319	0	2
FBtr0290221	5	4	3	2	0	2
FBtr0084825	1	4	1	3	0	3
FBtr0331728	87.9714	0	0	29.3238	44.2912	0
FBtr0071221	298.106	187	284	465.676	168.709	235
FBtr0077661	0	0	0	1	0	0
FBtr0071263	1002	681	931	1456	793	816
FBtr0342973	16.8394	127.052	160.944	128.513	114.148	133.479
FBtr0074345	369.129	29.0862	51.1983	189.976	72.6468	24.3231
FBtr0074344	329.032	105.862	95.8576	272.512	108.206	97.1982
FBtr0086321	0	2	1	0	1	2
FBtr0086267	0	0	1	0	0	0
FBtr0308649	0	0	0	0	0	0
FBtr0113404	128.707	98.2646	82.0727	97.1402	0	37.578
FBtr0113403	3214.88	1438.75	1746.52	3215.45	1478.73	1419.36
FBtr0308810	0	0	0	0	0	57.3507
FBtr0111111	546	70	83	340	87	40.6493
FBtr0073147	1	0	0	0	0	0
FBtr0342921	0	1	0	0	0	0
FBtr0081111	1	0	0	0	0	0
FBtr0081112	0	0	0	0	0	0
FBtr0073651	0	0	0	0	0	0
FBtr0081798	493.901	60.483	311.516	483.705	191.198	71.4862
FBtr0081797	441.162	436.394	298.331	255.561	219.647	286.276
FBtr0339606	142.316	0	0	213.247	0	47.4155
FBtr0078514	3	1	0	2	0	1
FBtr0080537	2353	1203	1306	2399	1102	1122
FBtr0301072	1.00577	0	1	1.18799	0	0
FBtr0333927	0	0	0	0	0	0
FBtr0329867	0	0	0	4.42073	0	0
FBtr0088316	8.89485	7.46724	4.81437	5.57927	8	9
FBtr0329868	3.10515	1.53276	3.18563	0	0	0
FBtr0076808	1346.7	936.69	1131.27	719.984	464.257	566.573
FBtr0073697	941	458	617	940	453	500
FBtr0082414	31.4612	7.83333	46.1185	70.5138	11.3977	29.556
FBtr0082413	828.539	328.167	416.881	1186.49	401.602	483.444
FBtr0334108	0	0	0	0	0	1
FBtr0084127	1	0	0	0	0	0
FBtr0346732	0	0	0	0	0	0
FBtr0070312	1351	680.945	805.297	1374	619	694.654
FBtr0076929	0	0	0	0	0	0
FBtr0080494	0	201.798	231.813	225.846	113.291	209.797
FBtr0329989	333.668	14.2018	28.2404	69.7573	28.3181	0
FBtr0080493	170.617	0	15.1302	187.64	36.4262	7.22359
FBtr0331958	242.233	345.454	656.191	513.909	465.577	446.386
FBtr0086693	1362.77	305.546	248.809	1504.09	325.423	295.614
FBtr0302118	474.268	84.6299	44.3725	568.097	149.499	119.555
FBtr0302119	80.277	1.1826e-8	0	0	89.7418	6.50456e-8
FBtr0331757	327.669	37.0759	55.1663	24.7476	5.29336e-8	0
FBtr0300994	1226.34	987.612	1317.77	2291.15	1139.27	941.802
FBtr0331758	946.227	80.206	96.7281	667.107	97.2329	81.7817
FBtr0300995	8.90726e-5	0.0134887	9.79081e-8	0	8.69343	54.7951
FBtr0082953	255	104	135	294	72	100
FBtr0079183	65.5826	0.00192365	0	51.8461	5.49257e-4	1.19879
FBtr0079184	219.817	60.7462	165.632	380.249	82.5309	46.1337
FBtr0343120	239.091	218.5	231.602	183.456	151.426	213.821
FBtr0083854	954	350	450	1246	404	430
FBtr0072680	68.5691	1.9393	3.85606	47.6174	5.8002	3.88529
FBtr0310160	251.431	122.061	182.144	226.383	86.1998	110.115
FBtr0076471	259	104.837	145.952	263	108.381	116
FBtr0113421	670	274	362	998	338	385
FBtr0079066	509.359	152.926	174.942	353.415	139.935	113.827
FBtr0307184	3	0	0	11	0	0
FBtr0340333	0	1	1	0	4	1
FBtr0306056	0	0	0	0	0	1
FBtr0071862	13.5201	21.5912	27	14.053	32.2899	22.6345
FBtr0345498	39.8993	1.88879	0	65.4349	1.39066	0.705897
FBtr0309799	0	0.745089	0	0	0	0
FBtr0344825	0	0	0	10.464	0	0
FBtr0077929	0	0	1	1	1	0
FBtr0334817	2	0	0	0	0	0
FBtr0072263	2	4	4	4	5	2
FBtr0306303	0	0	0	1	0	0
FBtr0346678	0	0	5.72099	0	3.81993	0
FBtr0303847	236.579	3.2279e-6	24.5807	146.791	0.205103	37.5425
FBtr0100640	325.572	175.229	161.132	341.853	138.127	120.379
FBtr0299823	175.234	14.8178	32.8503	79.8886	19.0805	9.78165
FBtr0100639	196.043	123.724	170.305	240.616	89.4612	38.9182
FBtr0081157	541	287.629	391.672	511	217	309.128
FBtr0088920	0	4	10	6	0	1
FBtr0336998	13	0	0	0	0	0
FBtr0347561	0	13.866	0	21.4727	0	14.5833
FBtr0085172	196	111.31	174.192	284.527	121	127.417
FBtr0075481	0	1	0	0	0	0
FBtr0073653	8.72384e-6	0	9.03918e-6	1.16607e-5	4.75431e-6	0
FBtr0333157	0.999991	0	0.999991	2.99999	0.999995	0
FBtr0071448	1.54733	1	1	0	0	0
FBtr0082695	818	454.756	496.467	934	344.206	408.389
FBtr0083408	368	129	156	305	131	149
FBtr0088017	1005.78	268.91	330.114	1110.41	453.177	103.727
FBtr0088018	1030.15	90.7446	203.53	685.39	4.71435e-5	317.694
FBtr0333063	236.072	729.346	699.355	904.204	519.823	593.579
FBtr0074971	192	73	99	160	53	84
FBtr0082658	0	0	0	0	0	0
FBtr0086896	540	222	348	466	216	261
FBtr0083540	6	4	4	5	4	4
FBtr0330011	8.06087	0	0	0	0	0
FBtr0344205	0	0	0	0	0	0
FBtr0330010	0	1	0	3.39904	2.00155	0
FBtr0330012	0	0	0	0	0	0
FBtr0344206	0	0	0	0	0	0
FBtr0330016	0	0	0	0	0	0
FBtr0344201	0	0	0	0	0	0
FBtr0344207	0	0	6.86847	16.4674	0	6.38507
FBtr0344208	0	0	0	0	0	0
FBtr0344204	0	0	0	0	0	0
FBtr0344202	0	0	0	0	0	0
FBtr0344200	2.19089	4	4.13153	1.13859	3	0
FBtr0330009	2.74825	0	0	1	0	1.61493
FBtr0344203	0	0	0	0	0	0
FBtr0330007	0	0	0	0	0	0
FBtr0330013	0	0	0	0	0	0
FBtr0346185	11.6381	0	0	3.32517	0	0
FBtr0303819	52.3619	14	17	5.67483	6	3
FBtr0100453	4.25886	12.701	2.81724	17.7321	13.8969	7.91086
FBtr0100451	25.499	1.13979	0	102.985	0	17.7113
FBtr0100452	306.228	143.372	190.122	301.719	121.143	128.302
FBtr0082226	1137	619	746	1057	475	549
FBtr0088880	1187.23	392.071	452.526	1247.97	500.633	402.005
FBtr0305127	9.77327	3.01213	7.01614	25.0263	7.36666	3.62454
FBtr0339128	0	43.9168	41.4575	0	0	112.371
FBtr0081940	9	2	2	6	6	2
FBtr0332735	0	0	0	4.46849	0	0
FBtr0112890	69.9771	6.86081	0	47.5958	14.8074	7.43199
FBtr0330194	0.00687197	2.24353e-7	8.88877	3.13004e-4	6.03706	0
FBtr0075028	0	0	0	16.6875	4.56375e-8	0
FBtr0075029	0	33.7763	33.8529	0	1.39601	8.82403
FBtr0299586	64.016	14.3629	12.2584	46.4188	17.5371	9.58067
FBtr0330195	0	1.37212e-7	0	0.829116	0.2225	21.1633
FBtr0088831	1789.42	735.283	889.596	1471.26	614.573	546.08
FBtr0085843	5842.3	3210.42	3367.42	8241.52	3328.16	2646.09
FBtr0339189	3.62723	0.00200892	17.135	480.878	77.8752	248.943
FBtr0307547	1.44047e-7	3.21873e-6	1.96848e-6	2.32317e-4	5.30328e-8	1.99636e-5
FBtr0085844	676.081	1283.43	1631.02	496.053	1341.77	1452.85
FBtr0307548	877.364	406.003	407.804	548.595	451.691	182.153
FBtr0339188	0.00269576	0.0893388	0.0028183	61.1782	0.87606	0.690668
FBtr0307550	5379.63	678.056	833.445	4249.85	843.101	710.276
